Block_Number,Block_Label,Block_Duration_Minutes,Trial_Number,Sequence_Number,Trial_In_Sequence,Contrast,Delay,DiameterX,DiameterY,Duration,Orientation,Spatial_Frequency,Temporal_Frequency,X,Y,Phase,Trial_Type,Block_Type
6,Control block 4,6.4,6523,297,5,1,0,360,360,0.03333333333333333,0,0.04,0,0,0,1.0235799466976507,prerecorded,open_loop_prerecorded
6,Control block 4,6.4,6524,298,1,1,0,360,360,0.03333333333333333,0,0.04,0,0,0,1.7007085098443633,prerecorded,open_loop_prerecorded
6,Control block 4,6.4,6525,298,2,1,0,360,360,0.03333333333333333,0,0.04,0,0,0,2.366675613198585,prerecorded,open_loop_prerecorded
6,Control block 4,6.4,6526,298,3,1,0,360,360,0.03333333333333333,0,0.04,0,0,0,3.0140402834589906,prerecorded,open_loop_prerecorded
6,Control block 4,6.4,6527,298,4,1,0,360,360,0.03333333333333333,0,0.04,0,0,0,3.653963980497312,prerecorded,open_loop_prerecorded
6,Control block 4,6.4,6528,298,5,1,0,360,360,0.03333333333333333,0,0.04,0,0,0,4.907767968260085,prerecorded,open_loop_prerecorded
6,Control block 4,6.4,6529,299,1,1,0,360,360,0.03333333333333333,0,0.04,0,0,0,5.5365302055079475,prerecorded,open_loop_prerecorded
6,Control block 4,6.4,6530,299,2,1,0,360,360,0.03333333333333333,0,0.04,0,0,0,0.5220308325332719,prerecorded,open_loop_prerecorded
6,Control block 4,6.4,6531,299,3,1,0,360,360,0.03333333333333333,0,0.04,0,0,0,1.15451355635154,prerecorded,open_loop_prerecorded
6,Control block 4,6.4,6532,299,4,1,0,360,360,0.03333333333333333,0,0.04,0,0,0,2.4194790039860448,prerecorded,open_loop_prerecorded
6,Control block 4,6.4,6533,299,5,1,0,360,360,0.03333333333333333,0,0.04,0,0,0,3.0482412412339075,prerecorded,open_loop_prerecorded
6,Control block 4,6.4,6534,300,1,1,0,360,360,0.03333333333333333,0,0.04,0,0,0,3.669562505178412,prerecorded,open_loop_prerecorded
6,Control block 4,6.4,6535,300,2,1,0,360,360,0.03333333333333333,0,0.04,0,0,0,4.290883769206222,prerecorded,open_loop_prerecorded
6,Control block 4,6.4,6536,300,3,1,0,360,360,0.03333333333333333,0,0.04,0,0,0,4.927086979592864,prerecorded,open_loop_prerecorded
6,Control block 4,6.4,6537,300,4,1,0,360,360,0.03333333333333333,0,0.04,0,0,0,5.570731163284896,prerecorded,open_loop_prerecorded
6,Control block 4,6.4,6538,300,5,1,0,360,360,0.03333333333333333,0,0.04,0,0,0,0.6566849288388401,prerecorded,open_loop_prerecorded
6,Control block 4,6.4,6539,301,1,1,0,360,360,0.03333333333333333,0,0.04,0,0,0,1.3375339785539262,prerecorded,open_loop_prerecorded
6,Control block 4,6.4,6540,301,2,1,0,360,360,0.03333333333333333,0,0.04,0,0,0,2.688070618276945,prerecorded,open_loop_prerecorded
6,Control block 4,6.4,6541,301,3,1,0,360,360,0.03333333333333333,0,0.04,0,0,0,3.3354352885393825,prerecorded,open_loop_prerecorded
6,Control block 4,6.4,6542,301,4,1,0,360,360,0.03333333333333333,0,0.04,0,0,0,4.6041212227442925,prerecorded,open_loop_prerecorded
6,Control block 4,6.4,6543,301,5,1,0,360,360,0.03333333333333333,0,0.04,0,0,0,5.2254424867700715,prerecorded,open_loop_prerecorded
6,Control block 4,6.4,6544,302,1,1,0,360,360,0.03333333333333333,0,0.04,0,0,0,0.17373824768700416,prerecorded,open_loop_prerecorded
6,Control block 4,6.4,6545,302,2,1,0,360,360,0.03333333333333333,0,0.04,0,0,0,0.17373824768700416,prerecorded,open_loop_prerecorded
6,Control block 4,6.4,6546,302,3,1,0,360,360,0.03333333333333333,0,0.04,0,0,0,0.7876185384927293,prerecorded,open_loop_prerecorded
6,Control block 4,6.4,6547,302,4,1,0,360,360,0.03333333333333333,0,0.04,0,0,0,2.030261066465044,prerecorded,open_loop_prerecorded
6,Control block 4,6.4,6548,302,5,1,0,360,360,0.03333333333333333,0,0.04,0,0,0,2.6478618438391432,prerecorded,open_loop_prerecorded
6,Control block 4,6.4,6549,303,1,1,0,360,360,0.03333333333333333,0,0.04,0,0,0,3.8346970726092504,prerecorded,open_loop_prerecorded
6,Control block 4,6.4,6550,303,2,1,0,360,360,0.03333333333333333,0,0.04,0,0,0,4.400211037434853,prerecorded,open_loop_prerecorded
6,Control block 4,6.4,6551,303,3,1,0,360,360,0.03333333333333333,0,0.04,0,0,0,5.512636534073514,prerecorded,open_loop_prerecorded
6,Control block 4,6.4,6552,303,4,1,0,360,360,0.03333333333333333,0,0.04,0,0,0,6.055827579234895,prerecorded,open_loop_prerecorded
6,Control block 4,6.4,6553,303,5,1,0,360,360,0.03333333333333333,0,0.04,0,0,0,0.31211283056297806,prerecorded,open_loop_prerecorded
6,Control block 4,6.4,6554,304,1,1,0,360,360,0.03333333333333333,0,0.04,0,0,0,0.8441424159359318,prerecorded,open_loop_prerecorded
6,Control block 4,6.4,6555,304,2,1,0,360,360,0.03333333333333333,0,0.04,0,0,0,1.3798924878731957,prerecorded,open_loop_prerecorded
6,Control block 4,6.4,6556,304,3,1,0,360,360,0.03333333333333333,0,0.04,0,0,0,2.4513926317517876,prerecorded,open_loop_prerecorded
6,Control block 4,6.4,6557,304,4,1,0,360,360,0.03333333333333333,0,0.04,0,0,0,2.9797017304710303,prerecorded,open_loop_prerecorded
6,Control block 4,6.4,6558,304,5,1,0,360,360,0.03333333333333333,0,0.04,0,0,0,4.021437981465348,prerecorded,open_loop_prerecorded
6,Control block 4,6.4,6559,305,1,1,0,360,360,0.03333333333333333,0,0.04,0,0,0,4.527424160518336,prerecorded,open_loop_prerecorded
6,Control block 4,6.4,6560,305,2,1,0,360,360,0.03333333333333333,0,0.04,0,0,0,5.025969366351273,prerecorded,open_loop_prerecorded
6,Control block 4,6.4,6561,305,3,1,0,360,360,0.03333333333333333,0,0.04,0,0,0,5.517073598964156,prerecorded,open_loop_prerecorded
6,Control block 4,6.4,6562,305,4,1,0,360,360,0.03333333333333333,0,0.04,0,0,0,6.011898318143381,prerecorded,open_loop_prerecorded
6,Control block 4,6.4,6563,305,5,1,0,360,360,0.03333333333333333,0,0.04,0,0,0,0.23469919001881678,prerecorded,open_loop_prerecorded
6,Control block 4,6.4,6564,306,1,1,0,360,360,0.03333333333333333,0,0.04,0,0,0,0.7518468289476012,prerecorded,open_loop_prerecorded
6,Control block 4,6.4,6565,306,2,1,0,360,360,0.03333333333333333,0,0.04,0,0,0,1.2838764142331864,prerecorded,open_loop_prerecorded
6,Control block 4,6.4,6566,306,3,1,0,360,360,0.03333333333333333,0,0.04,0,0,0,2.344215098323351,prerecorded,open_loop_prerecorded
6,Control block 4,6.4,6567,306,4,1,0,360,360,0.03333333333333333,0,0.04,0,0,0,2.8688037103888835,prerecorded,open_loop_prerecorded
6,Control block 4,6.4,6568,306,5,1,0,360,360,0.03333333333333333,0,0.04,0,0,0,3.8919375283706574,prerecorded,open_loop_prerecorded
6,Control block 4,6.4,6569,307,1,1,0,360,360,0.03333333333333333,0,0.04,0,0,0,4.397923707425678,prerecorded,open_loop_prerecorded
6,Control block 4,6.4,6570,307,2,1,0,360,360,0.03333333333333333,0,0.04,0,0,0,5.432218985197911,prerecorded,open_loop_prerecorded
6,Control block 4,6.4,6571,307,3,1,0,360,360,0.03333333333333333,0,0.04,0,0,0,5.960528083917153,prerecorded,open_loop_prerecorded
6,Control block 4,6.4,6572,307,4,1,0,360,360,0.03333333333333333,0,0.04,0,0,0,0.7711658402803808,prerecorded,open_loop_prerecorded
6,Control block 4,6.4,6573,307,5,1,0,360,360,0.03333333333333333,0,0.04,0,0,0,1.332959318454304,prerecorded,open_loop_prerecorded
6,Control block 4,6.4,6574,308,1,1,0,360,360,0.03333333333333333,0,0.04,0,0,0,2.4528257883130187,prerecorded,open_loop_prerecorded
6,Control block 4,6.4,6575,308,2,1,0,360,360,0.03333333333333333,0,0.04,0,0,0,2.999737320042773,prerecorded,open_loop_prerecorded
6,Control block 4,6.4,6576,308,3,1,0,360,360,0.03333333333333333,0,0.04,0,0,0,4.078678437143449,prerecorded,open_loop_prerecorded
6,Control block 4,6.4,6577,308,4,1,0,360,360,0.03333333333333333,0,0.04,0,0,0,4.614428509084776,prerecorded,open_loop_prerecorded
6,Control block 4,6.4,6578,308,5,1,0,360,360,0.03333333333333333,0,0.04,0,0,0,5.715692545847643,prerecorded,open_loop_prerecorded
6,Control block 4,6.4,6579,309,1,1,0,360,360,0.03333333333333333,0,0.04,0,0,0,6.2774860241048716,prerecorded,open_loop_prerecorded
6,Control block 4,6.4,6580,309,2,1,0,360,360,0.03333333333333333,0,0.04,0,0,0,0.552373708528803,prerecorded,open_loop_prerecorded
6,Control block 4,6.4,6581,309,3,1,0,360,360,0.03333333333333333,0,0.04,0,0,0,1.1104467001323206,prerecorded,open_loop_prerecorded
6,Control block 4,6.4,6582,309,4,1,0,360,360,0.03333333333333333,0,0.04,0,0,0,1.6685196917358383,prerecorded,open_loop_prerecorded
6,Control block 4,6.4,6583,309,5,1,0,360,360,0.03333333333333333,0,0.04,0,0,0,2.211710736897219,prerecorded,open_loop_prerecorded
6,Control block 4,6.4,6584,310,1,1,0,360,360,0.03333333333333333,0,0.04,0,0,0,3.294372340566269,prerecorded,open_loop_prerecorded
6,Control block 4,6.4,6585,310,2,1,0,360,360,0.03333333333333333,0,0.04,0,0,0,3.8301224125075963,prerecorded,open_loop_prerecorded
6,Control block 4,6.4,6586,310,3,1,0,360,360,0.03333333333333333,0,0.04,0,0,0,4.879299636721966,prerecorded,open_loop_prerecorded
6,Control block 4,6.4,6587,310,4,1,0,360,360,0.03333333333333333,0,0.04,0,0,0,5.407608735441209,prerecorded,open_loop_prerecorded
6,Control block 4,6.4,6588,310,5,1,0,360,360,0.03333333333333333,0,0.04,0,0,0,5.93591783415842,prerecorded,open_loop_prerecorded
6,Control block 4,6.4,6589,311,1,1,0,360,360,0.03333333333333333,0,0.04,0,0,0,0.1922030855718404,prerecorded,open_loop_prerecorded
6,Control block 4,6.4,6590,311,2,1,0,360,360,0.03333333333333333,0,0.04,0,0,0,1.263703229450432,prerecorded,open_loop_prerecorded
6,Control block 4,6.4,6591,311,3,1,0,360,360,0.03333333333333333,0,0.04,0,0,0,1.7845713549475903,prerecorded,open_loop_prerecorded
6,Control block 4,6.4,6592,311,4,1,0,360,360,0.03333333333333333,0,0.04,0,0,0,2.3054394804447487,prerecorded,open_loop_prerecorded
6,Control block 4,6.4,6593,311,5,1,0,360,360,0.03333333333333333,0,0.04,0,0,0,2.8151461460681437,prerecorded,open_loop_prerecorded
6,Control block 4,6.4,6594,312,1,1,0,360,360,0.03333333333333333,0,0.04,0,0,0,3.3248528117748437,prerecorded,open_loop_prerecorded
6,Control block 4,6.4,6595,312,2,1,0,360,360,0.03333333333333333,0,0.04,0,0,0,3.838279964051949,prerecorded,open_loop_prerecorded
6,Control block 4,6.4,6596,312,3,1,0,360,360,0.03333333333333333,0,0.04,0,0,0,4.894898161486371,prerecorded,open_loop_prerecorded
6,Control block 4,6.4,6597,312,4,1,0,360,360,0.03333333333333333,0,0.04,0,0,0,5.434368719996073,prerecorded,open_loop_prerecorded
6,Control block 4,6.4,6598,312,5,1,0,360,360,0.03333333333333333,0,0.04,0,0,0,0.24872696301097916,prerecorded,open_loop_prerecorded
6,Control block 4,6.4,6599,313,1,1,0,360,360,0.03333333333333333,0,0.04,0,0,0,0.7919180081723596,prerecorded,open_loop_prerecorded
6,Control block 4,6.4,6600,313,2,1,0,360,360,0.03333333333333333,0,0.04,0,0,0,1.8708591252750675,prerecorded,open_loop_prerecorded
6,Control block 4,6.4,6601,313,3,1,0,360,360,0.03333333333333333,0,0.04,0,0,0,2.4177706570048216,prerecorded,open_loop_prerecorded
6,Control block 4,6.4,6602,313,4,1,0,360,360,0.03333333333333333,0,0.04,0,0,0,3.5115937205476353,prerecorded,open_loop_prerecorded
6,Control block 4,6.4,6603,313,5,1,0,360,360,0.03333333333333333,0,0.04,0,0,0,4.077107685371206,prerecorded,open_loop_prerecorded
6,Control block 4,6.4,6604,314,1,1,0,360,360,0.03333333333333333,0,0.04,0,0,0,5.256501941002534,prerecorded,open_loop_prerecorded
6,Control block 4,6.4,6605,314,2,1,0,360,360,0.03333333333333333,0,0.04,0,0,0,5.859220771936527,prerecorded,open_loop_prerecorded
6,Control block 4,6.4,6606,314,3,1,0,360,360,0.03333333333333333,0,0.04,0,0,0,0.7517092337345577,prerecorded,open_loop_prerecorded
6,Control block 4,6.4,6607,314,4,1,0,360,360,0.03333333333333333,0,0.04,0,0,0,1.335825631572703,prerecorded,open_loop_prerecorded
6,Control block 4,6.4,6608,314,5,1,0,360,360,0.03333333333333333,0,0.04,0,0,0,2.4928969675398087,prerecorded,open_loop_prerecorded
6,Control block 4,6.4,6609,315,1,1,0,360,360,0.03333333333333333,0,0.04,0,0,0,3.088174825249686,prerecorded,open_loop_prerecorded
6,Control block 4,6.4,6610,315,2,1,0,360,360,0.03333333333333333,0,0.04,0,0,0,4.341978813012458,prerecorded,open_loop_prerecorded
6,Control block 4,6.4,6611,315,3,1,0,360,360,0.03333333333333333,0,0.04,0,0,0,4.98190251005078,prerecorded,open_loop_prerecorded
6,Control block 4,6.4,6612,315,4,1,0,360,360,0.03333333333333333,0,0.04,0,0,0,6.25430893090737,prerecorded,open_loop_prerecorded
6,Control block 4,6.4,6613,315,5,1,0,360,360,0.03333333333333333,0,0.04,0,0,0,0.6036063475460515,prerecorded,open_loop_prerecorded
6,Control block 4,6.4,6614,316,1,1,0,360,360,0.03333333333333333,0,0.04,0,0,0,1.8611308219605036,prerecorded,open_loop_prerecorded
6,Control block 4,6.4,6615,316,2,1,0,360,360,0.03333333333333333,0,0.04,0,0,0,2.478731599334602,prerecorded,open_loop_prerecorded
6,Control block 4,6.4,6616,316,3,1,0,360,360,0.03333333333333333,0,0.04,0,0,0,3.6692873147563887,prerecorded,open_loop_prerecorded
6,Control block 4,6.4,6617,316,4,1,0,360,360,0.03333333333333333,0,0.04,0,0,0,4.268285659117945,prerecorded,open_loop_prerecorded
6,Control block 4,6.4,6618,316,5,1,0,360,360,0.03333333333333333,0,0.04,0,0,0,5.447679914665968,prerecorded,open_loop_prerecorded
6,Control block 4,6.4,6619,317,1,1,0,360,360,0.03333333333333333,0,0.04,0,0,0,6.005752906271516,prerecorded,open_loop_prerecorded
6,Control block 4,6.4,6620,317,2,1,0,360,360,0.03333333333333333,0,0.04,0,0,0,0.7717448233063,prerecorded,open_loop_prerecorded
6,Control block 4,6.4,6621,317,3,1,0,360,360,0.03333333333333333,0,0.04,0,0,0,1.2665695425708625,prerecorded,open_loop_prerecorded
6,Control block 4,6.4,6622,317,4,1,0,360,360,0.03333333333333333,0,0.04,0,0,0,2.2190141149082914,prerecorded,open_loop_prerecorded
6,Control block 4,6.4,6623,317,5,1,0,360,360,0.03333333333333333,0,0.04,0,0,0,2.691515914425327,prerecorded,open_loop_prerecorded
6,Control block 4,6.4,6624,318,1,1,0,360,360,0.03333333333333333,0,0.04,0,0,0,3.643960486760724,prerecorded,open_loop_prerecorded
6,Control block 4,6.4,6625,318,2,1,0,360,360,0.03333333333333333,0,0.04,0,0,0,4.131344232803202,prerecorded,open_loop_prerecorded
6,Control block 4,6.4,6626,318,3,1,0,360,360,0.03333333333333333,0,0.04,0,0,0,5.132155131039481,prerecorded,open_loop_prerecorded
6,Control block 4,6.4,6627,318,4,1,0,360,360,0.03333333333333333,0,0.04,0,0,0,5.630700336870385,prerecorded,open_loop_prerecorded
6,Control block 4,6.4,6628,318,5,1,0,360,360,0.03333333333333333,0,0.04,0,0,0,0.3334439815662132,prerecorded,open_loop_prerecorded
6,Control block 4,6.4,6629,319,1,1,0,360,360,0.03333333333333333,0,0.04,0,0,0,0.8208277275253861,prerecorded,open_loop_prerecorded
6,Control block 4,6.4,6630,319,2,1,0,360,360,0.03333333333333333,0,0.04,0,0,0,1.3156524467899486,prerecorded,open_loop_prerecorded
6,Control block 4,6.4,6631,319,3,1,0,360,360,0.03333333333333333,0,0.04,0,0,0,2.3313452914663326,prerecorded,open_loop_prerecorded
6,Control block 4,6.4,6632,319,4,1,0,360,360,0.03333333333333333,0,0.04,0,0,0,2.859654390183544,prerecorded,open_loop_prerecorded
6,Control block 4,6.4,6633,319,5,1,0,360,360,0.03333333333333333,0,0.04,0,0,0,2.859654390183544,prerecorded,open_loop_prerecorded
6,Control block 4,6.4,6634,320,1,1,0,360,360,0.03333333333333333,0,0.04,0,0,0,3.93859550728422,prerecorded,open_loop_prerecorded
6,Control block 4,6.4,6635,320,2,1,0,360,360,0.03333333333333333,0,0.04,0,0,0,4.466904606003463,prerecorded,open_loop_prerecorded
6,Control block 4,6.4,6636,320,3,1,0,360,360,0.03333333333333333,0,0.04,0,0,0,4.998934191374385,prerecorded,open_loop_prerecorded
6,Control block 4,6.4,6637,320,4,1,0,360,360,0.03333333333333333,0,0.04,0,0,0,5.516081830217833,prerecorded,open_loop_prerecorded
6,Control block 4,6.4,6638,320,5,1,0,360,360,0.03333333333333333,0,0.04,0,0,0,0.24486888114625655,prerecorded,open_loop_prerecorded
6,Control block 4,6.4,6639,321,1,1,0,360,360,0.03333333333333333,0,0.04,0,0,0,0.7582960334233622,prerecorded,open_loop_prerecorded
6,Control block 4,6.4,6640,321,2,1,0,360,360,0.03333333333333333,0,0.04,0,0,0,1.8595600701882602,prerecorded,open_loop_prerecorded
6,Control block 4,6.4,6641,321,3,1,0,360,360,0.03333333333333333,0,0.04,0,0,0,2.439955981456,prerecorded,open_loop_prerecorded
6,Control block 4,6.4,6642,321,4,1,0,360,360,0.03333333333333333,0,0.04,0,0,0,3.611909263867275,prerecorded,open_loop_prerecorded
6,Control block 4,6.4,6643,321,5,1,0,360,360,0.03333333333333333,0,0.04,0,0,0,4.196025661703389,prerecorded,open_loop_prerecorded
6,Control block 4,6.4,6644,322,1,1,0,360,360,0.03333333333333333,0,0.04,0,0,0,4.783862546191181,prerecorded,open_loop_prerecorded
6,Control block 4,6.4,6645,322,2,1,0,360,360,0.03333333333333333,0,0.04,0,0,0,5.955815828602456,prerecorded,open_loop_prerecorded
6,Control block 4,6.4,6646,322,3,1,0,360,360,0.03333333333333333,0,0.04,0,0,0,0.2604674059126939,prerecorded,open_loop_prerecorded
6,Control block 4,6.4,6647,322,4,1,0,360,360,0.03333333333333333,0,0.04,0,0,0,0.8631862368446556,prerecorded,open_loop_prerecorded
6,Control block 4,6.4,6648,322,5,1,0,360,360,0.03333333333333333,0,0.04,0,0,0,1.4659050677766174,prerecorded,open_loop_prerecorded
6,Control block 4,6.4,6649,323,1,1,0,360,360,0.03333333333333333,0,0.04,0,0,0,2.6973861358731366,prerecorded,open_loop_prerecorded
6,Control block 4,6.4,6650,323,2,1,0,360,360,0.03333333333333333,0,0.04,0,0,0,3.30010496680713,prerecorded,open_loop_prerecorded
6,Control block 4,6.4,6651,323,3,1,0,360,360,0.03333333333333333,0,0.04,0,0,0,4.48694019565851,prerecorded,open_loop_prerecorded
6,Control block 4,6.4,6652,323,4,1,0,360,360,0.03333333333333333,0,0.04,0,0,0,5.078497566716709,prerecorded,open_loop_prerecorded
6,Control block 4,6.4,6653,323,5,1,0,360,360,0.03333333333333333,0,0.04,0,0,0,5.670054937860244,prerecorded,open_loop_prerecorded
6,Control block 4,6.4,6654,324,1,1,0,360,360,0.03333333333333333,0,0.04,0,0,0,0.5811458326687857,prerecorded,open_loop_prerecorded
6,Control block 4,6.4,6655,324,2,1,0,360,360,0.03333333333333333,0,0.04,0,0,0,1.1838646636027792,prerecorded,open_loop_prerecorded
6,Control block 4,6.4,6656,324,3,1,0,360,360,0.03333333333333333,0,0.04,0,0,0,1.1838646636027792,prerecorded,open_loop_prerecorded
6,Control block 4,6.4,6657,324,4,1,0,360,360,0.03333333333333333,0,0.04,0,0,0,2.381861352244618,prerecorded,open_loop_prerecorded
6,Control block 4,6.4,6658,324,5,1,0,360,360,0.03333333333333333,0,0.04,0,0,0,2.9659777501660685,prerecorded,open_loop_prerecorded
6,Control block 4,6.4,6659,325,1,1,0,360,360,0.03333333333333333,0,0.04,0,0,0,3.557535121224267,prerecorded,open_loop_prerecorded
6,Control block 4,6.4,6660,325,2,1,0,360,360,0.03333333333333333,0,0.04,0,0,0,4.156533465585823,prerecorded,open_loop_prerecorded
6,Control block 4,6.4,6661,325,3,1,0,360,360,0.03333333333333333,0,0.04,0,0,0,5.36569161401812,prerecorded,open_loop_prerecorded
6,Control block 4,6.4,6662,325,4,1,0,360,360,0.03333333333333333,0,0.04,0,0,0,5.990733364616335,prerecorded,open_loop_prerecorded
6,Control block 4,6.4,6663,325,5,1,0,360,360,0.03333333333333333,0,0.04,0,0,0,0.9873954515133916,prerecorded,open_loop_prerecorded
6,Control block 4,6.4,6664,326,1,1,0,360,360,0.03333333333333333,0,0.04,0,0,0,1.6422010949979138,prerecorded,open_loop_prerecorded
6,Control block 4,6.4,6665,326,2,1,0,360,360,0.03333333333333333,0,0.04,0,0,0,2.918328002506182,prerecorded,open_loop_prerecorded
6,Control block 4,6.4,6666,326,3,1,0,360,360,0.03333333333333333,0,0.04,0,0,0,3.5470902396727713,prerecorded,open_loop_prerecorded
6,Control block 4,6.4,6667,326,4,1,0,360,360,0.03333333333333333,0,0.04,0,0,0,4.175852476920634,prerecorded,open_loop_prerecorded
6,Control block 4,6.4,6668,326,5,1,0,360,360,0.03333333333333333,0,0.04,0,0,0,5.470581817439413,prerecorded,open_loop_prerecorded
6,Control block 4,6.4,6669,327,1,1,0,360,360,0.03333333333333333,0,0.04,0,0,0,6.121666974270226,prerecorded,open_loop_prerecorded
6,Control block 4,6.4,6670,327,2,1,0,360,360,0.03333333333333333,0,0.04,0,0,0,6.121666974270226,prerecorded,open_loop_prerecorded
6,Control block 4,6.4,6671,327,3,1,0,360,360,0.03333333333333333,0,0.04,0,0,0,1.1369314942631292,prerecorded,open_loop_prerecorded
6,Control block 4,6.4,6672,327,4,1,0,360,360,0.03333333333333333,0,0.04,0,0,0,1.776855191303482,prerecorded,open_loop_prerecorded
6,Control block 4,6.4,6673,327,5,1,0,360,360,0.03333333333333333,0,0.04,0,0,0,3.0641435586022086,prerecorded,open_loop_prerecorded
6,Control block 4,6.4,6674,328,1,1,0,360,360,0.03333333333333333,0,0.04,0,0,0,4.366313872347137,prerecorded,open_loop_prerecorded
6,Control block 4,6.4,6675,328,2,1,0,360,360,0.03333333333333333,0,0.04,0,0,0,5.047162922060191,prerecorded,open_loop_prerecorded
6,Control block 4,6.4,6676,328,3,1,0,360,360,0.03333333333333333,0,0.04,0,0,0,0.1740420403762367,prerecorded,open_loop_prerecorded
6,Control block 4,6.4,6677,328,4,1,0,360,360,0.03333333333333333,0,0.04,0,0,0,0.8920959561976821,prerecorded,open_loop_prerecorded
6,Control block 4,6.4,6678,328,5,1,0,360,360,0.03333333333333333,0,0.04,0,0,0,1.6027088988803482,prerecorded,open_loop_prerecorded
6,Control block 4,6.4,6679,329,1,1,0,360,360,0.03333333333333333,0,0.04,0,0,0,1.6027088988803482,prerecorded,open_loop_prerecorded
6,Control block 4,6.4,6680,329,2,1,0,360,360,0.03333333333333333,0,0.04,0,0,0,2.290998921817519,prerecorded,open_loop_prerecorded
6,Control block 4,6.4,6681,329,3,1,0,360,360,0.03333333333333333,0,0.04,0,0,0,3.663858481202728,prerecorded,open_loop_prerecorded
6,Control block 4,6.4,6682,329,4,1,0,360,360,0.03333333333333333,0,0.04,0,0,0,3.663858481202728,prerecorded,open_loop_prerecorded
6,Control block 4,6.4,6683,329,5,1,0,360,360,0.03333333333333333,0,0.04,0,0,0,5.0292770672866105,prerecorded,open_loop_prerecorded
6,Control block 4,6.4,6684,330,1,1,0,360,360,0.03333333333333333,0,0.04,0,0,0,0.11151034627421276,prerecorded,open_loop_prerecorded
6,Control block 4,6.4,6685,330,2,1,0,360,360,0.03333333333333333,0,0.04,0,0,0,0.7998003692093516,prerecorded,open_loop_prerecorded
6,Control block 4,6.4,6686,330,3,1,0,360,360,0.03333333333333333,0,0.04,0,0,0,2.161498468722829,prerecorded,open_loop_prerecorded
6,Control block 4,6.4,6687,330,4,1,0,360,360,0.03333333333333333,0,0.04,0,0,0,2.827465572079083,prerecorded,open_loop_prerecorded
6,Control block 4,6.4,6688,330,5,1,0,360,360,0.03333333333333333,0,0.04,0,0,0,3.4785507289078623,prerecorded,open_loop_prerecorded
6,Control block 4,6.4,6689,331,1,1,0,360,360,0.03333333333333333,0,0.04,0,0,0,4.122194912599894,prerecorded,open_loop_prerecorded
6,Control block 4,6.4,6690,331,2,1,0,360,360,0.03333333333333333,0,0.04,0,0,0,5.420644739689079,prerecorded,open_loop_prerecorded
6,Control block 4,6.4,6691,331,3,1,0,360,360,0.03333333333333333,0,0.04,0,0,0,5.420644739689079,prerecorded,open_loop_prerecorded
6,Control block 4,6.4,6692,331,4,1,0,360,360,0.03333333333333333,0,0.04,0,0,0,6.0791708698232485,prerecorded,open_loop_prerecorded
6,Control block 4,6.4,6693,331,5,1,0,360,360,0.03333333333333333,0,0.04,0,0,0,1.105596849608643,prerecorded,open_loop_prerecorded
6,Control block 4,6.4,6694,332,1,1,0,360,360,0.343,90,0.04,2,0,0,1.7566820064353907,motor_orientation_90,open_loop_prerecorded
6,Control block 4,6.4,6695,332,2,1,0,360,360,0.03333333333333333,0,0.04,0,0,0,3.032808913947723,prerecorded,open_loop_prerecorded
6,Control block 4,6.4,6696,332,3,1,0,360,360,0.03333333333333333,0,0.04,0,0,0,3.032808913947723,prerecorded,open_loop_prerecorded
6,Control block 4,6.4,6697,332,4,1,0,360,360,0.03333333333333333,0,0.04,0,0,0,4.264289982044242,prerecorded,open_loop_prerecorded
6,Control block 4,6.4,6698,332,5,1,0,360,360,0.03333333333333333,0,0.04,0,0,0,5.451125210897654,prerecorded,open_loop_prerecorded
6,Control block 4,6.4,6699,333,1,1,0,360,360,0.03333333333333333,0,0.04,0,0,0,6.0352416087337675,prerecorded,open_loop_prerecorded
6,Control block 4,6.4,6700,333,2,1,0,360,360,0.03333333333333333,0,0.04,0,0,0,0.9240095839654564,prerecorded,open_loop_prerecorded
6,Control block 4,6.4,6701,333,3,1,0,360,360,0.03333333333333333,0,0.04,0,0,0,1.5081259818015698,prerecorded,open_loop_prerecorded
6,Control block 4,6.4,6702,333,4,1,0,360,360,0.03333333333333333,0,0.04,0,0,0,2.0736399466251405,prerecorded,open_loop_prerecorded
6,Control block 4,6.4,6703,333,5,1,0,360,360,0.03333333333333333,0,0.04,0,0,0,3.1749039833900383,prerecorded,open_loop_prerecorded
6,Control block 4,6.4,6704,334,1,1,0,360,360,0.03333333333333333,0,0.04,0,0,0,3.7143745419830454,prerecorded,open_loop_prerecorded
6,Control block 4,6.4,6705,334,2,1,0,360,360,0.03333333333333333,0,0.04,0,0,0,4.246404127270662,prerecorded,open_loop_prerecorded
6,Control block 4,6.4,6706,334,3,1,0,360,360,0.03333333333333333,0,0.04,0,0,0,5.329065731023017,prerecorded,open_loop_prerecorded
6,Control block 4,6.4,6707,334,4,1,0,360,360,0.03333333333333333,0,0.04,0,0,0,5.87597726275277,prerecorded,open_loop_prerecorded
6,Control block 4,6.4,6708,334,5,1,0,360,360,0.03333333333333333,0,0.04,0,0,0,0.15086494717670285,prerecorded,open_loop_prerecorded
6,Control block 4,6.4,6709,335,1,1,0,360,360,0.03333333333333333,0,0.04,0,0,0,1.270731417037449,prerecorded,open_loop_prerecorded
6,Control block 4,6.4,6710,335,2,1,0,360,360,0.03333333333333333,0,0.04,0,0,0,1.8288044086409667,prerecorded,open_loop_prerecorded
